21 113 16 1 738 722 1779 477	14 314 22 1 1816 394 1858 72 68 510 45 63 66 72 35 605 91 146 107 20 3942 4352 9834 1 294 5600 146 107 2 79 89	 0	1
21 113 16 1 738 722 1779 477	2611 378 9 1 758 2 1 314 3 796 568 1410 41 63 51 17 6 3856 1769 14 18229 114 2 568 1410 4 7104 12687 525 9983 18 3646 2 12688	 0	1
21 6 3021 539 426	6 3021 539 27 827 3021 5 6 1404 539 33 535 90 2304 9984 537 17 3788 53 171 1448 18230 1404	 1	1
21 6 3021 539 426	18231 32 25 172 12689 39 4451 18 18232 2324 877	 0	1
21 6 3021 539 426	14 962 6354 8339 5 378 9 97 539 18 8339 172 1351 18233 689 104 7696 26 53 12690 906 3 2902	 0	1
21 6 3021 539 426	18234 28 354 3021 539	 0	1
21 6 3021 539 426	9985 1181 16 1688 1181 3 4817 12691 4 6672 22 1090 18 271 160	 0	1
21 6 3021 539 426	571 112 1189 222 1835 932 9 152 70 1404 3021 1181 71 43 51 17 4588 2261 15 134 15 5477 535 69 15 7680	 0	1
21 6 3021 539 426	557 3021 1181 16 1745 3197 1181 366 263 18235 427 49 1464	 0	1
21 6 3021 539 426	9985 1181 15 6 190 45 1 294 8339 12692 16 20 1326 1 12693 75 16 1 414 9984 4933 2 79 579 2 1404 1181	 0	1
21 16 4250 3 4251 3211 3 3570	12694 1288 666 20 5862 104 27 3744 602 33 41 63 18236 20 1 9958 7238 714 2 35 3055 457 111 57 22 222 4537 2138	 1	1
21 16 4250 3 4251 3211 3 3570	12695 5 35 2821 4 1 289 2606 430 20 1 18237 18238 18239	 0	1
21 16 4250 3 4251 3211 3 3570	14 383 2138 16 18240 9986 3 9797	 0	1
21 16 4250 3 4251 3211 3 3570	14 7239 2 1 9986 3 9797 71 453 9 3120 11816 3 8340 18241 3 291 4 98 638	 0	1
21 16 4250 3 4251 3211 3 3570	14 399 1358 5 2909 12696 3862 445 22 2909 12696 2081 9 4518 104 3 12697	 0	1
21 16 4250 3 4251 3211 3 3570	1443 97 5 67 12698 27 40 67 559 3118 3518 1682 6691 3725 71 49 43 51	 0	1
21 16 4250 3 4251 3211 3 3570	18242 1606 16 18243 4 254 22 1590 203 9 10975 53 4736 3 7239	 0	1
21 16 4250 3 4251 3211 3 3570	5479 42 1732 30 28 117 87 3 341 7 10 10 10 10 10 7 30 10 10 10 10 1592 6 65	 0	1
21 16 4250 3 4251 3211 3 3570	12695 12 57 2 1 1478 4976 9 43 2917 20 18244 2069	 0	1
21 29 3022 1412 131	4484 1877 3 144 4053 18245 52 1206 3919 9 1 18246 18247 1289 12699 36 112 266 2 4251 4 355 7 13 34 28	 1	1
21 29 3022 1412 131	18248 4484 8268 1877 7 11 308 7 13 11 13 182 355 7 13 34 28 5 57 2 1 55 4104 1569 5546 2 1 5638	 0	1
21 29 3022 1412 131	2646 4127 41 63 1 481 17 162 498 3 796	 0	1
21 29 3022 1412 131	2814 4 1 88 2 18249 2150 12700 4 18250 501 313 1691 55 2 144 207 4 27 677 4580 4 1 2513	 0	1
21 29 3022 1412 131	2814 6 499 200 1877 993 144 4557 4 7 13 34 7	 0	1
21 29 3022 1412 131	480 991 465 3010 4995 82 144 4127 12 710	 0	1
21 29 3022 1412 131	54 2295 144 5078 12701 102 1 499 3645 2 1 2513 4 114 105 415	 0	1
21 29 3022 1412 131	14 1877 225 1292 26 501 9 4580 4 7 13 30 30 1 65 1 18251 991 441 86 501	 0	1
21 29 3022 1412 131	683 1 1163 2 7 13 34 10 112 52 12702 4 4580 20 1 3948 3645 2 1 2513	 0	1
21 29 3022 1412 131	193 18252 2 1 1569 133 963 4 336 7 13 34 11 1 225 797 72 12701 4 1 9014 4622 2 4484 18 1004 12703 1877 18 551 625	 0	1
21 29 3022 1412 131	246 68 96 1 190 12 12704 3 5985 9 1289 5815	 0	1
21 29 3022 1412 131	12703 1877 1 90 12518 2 1 225 1183 9 4580 82 1 56 9 1213 33 4484 18 4127 92 63 5950 3 44 2176 176 9 53 4624 4 7 13 34 31	 0	1
21 29 3022 1412 131	54 12 3382 26 53 275 3019 3 47 710 4 202 4 7 13 28 11 15 14 18253 2 6 3404 7848	 0	1
21 29 3022 1412 131	54 41 141 63 3382 72 37 305	 0	1
21 29 3022 1412 131	14 4127 38 12 413 9 4484 19 144 7 30 83 6355 7161 144 207 26 7 11 308 7 13 34 11 242 7 428 7 13 34 34	 0	1
21 16 1334 4252 1181 515	14 4252 539 5 6 6561 163 1745 3197 539 6099 4 38 1 12705 245 18254 26 6 543 18255 295 1 18256 2 6 2094	 1	1
21 16 1334 4252 1181 515	12706 539 5079 3 5639 1870	 0	1
21 16 1334 4252 1181 515	11832 17 398 5547 6830	 0	1
21 16 1334 4252 1181 515	12706 539 2 6 18257	 0	1
21 16 1334 4252 1181 515	4118 9987 18258 1224 3 12707 26 6 68 2675 5805 8161 18259 525 4477 8341 18260	 0	1
21 16 1334 4252 1181 515	54 5532 6 8306 911 24 4587 26 1 1079 3 5 99 6 911 539 499 12708 2531 4 98 305	 0	1
21 16 1334 4252 1181 515	14 4252 6099 12 324 250 51 4 1334 1181 154 12709 1181 135 7240	 0	1
21 433 71 43 1261 17 433 1452	8342 2834 5 1 359 2 903 3 1430 4359 3 358 4 8147 2 78 94 28 10 10 2937	 1	1
21 433 71 43 1261 17 433 1452	683 97 801 127 16 513 32 10 10 5080 9988 4 1 2196 2 678	 0	1
21 433 71 43 1261 17 433 1452	54 41 63 8200 18261 17 37 96 75 22 4625 903 3007 78 1366 16 12710 4 97 148	 0	1
21 433 71 43 1261 17 433 1452	793 1366 1102 4 97 3212 177 12711 8925 18262 3 5237 7241	 0	1
21 433 71 43 1261 17 433 1452	338 16 12712 68 3057 2 1457 5080 2834 9989 1596 8343 2834 9989 3 18263	 0	1
21 433 71 43 1261 17 433 1452	12713 71 49 43 873 26 6 2747 1172 5081 69 15 6 12714 18264 1921 27 7242 4549 1921	 0	1
21 433 71 43 1261 17 433 1452	4798 951 3090 41 555 33 1 220 6356 4 1 783 5080 2225 337 191 1998 166 7 34 28 18265 4 11 10 7 7	 0	1
21 433 71 43 1261 17 433 1452	6898 79 903 5 4531 19 243 27 4 4845 104	 0	1
21 433 71 43 1261 17 433 1452	794 71 1213 98 903 6632 3674 433 180 1 520 5640 5208 2676 2364 903 1366 2088 1 2834 1872 55 2736 9 629 903	 0	1
21 433 71 43 1261 17 433 1452	7699 112 95 6 1457 5873 2834 471 9990 9 18266 1 2198 134	 0	1
21 433 71 43 1261 17 433 1452	432 1072 16 3861 72 358 9989 613 112 9496 26 2834 17 903 9 9013 903 843 42 18 218	 0	1
21 433 71 43 1261 17 433 1452	557 2 1 89 1 903 194 191 4518 1 9990 22 6 78 3876 903 358 9991 9 2027 903 14 9990 18 636 5 9 1261 616 72 1 520 18 5640 9 1213 903 6632	 0	1
21 433 71 43 1261 17 433 1452	14 91 2 1 1261 33 4626 1101 1 5506 3 130 1 104 5 99 1 9992	 0	1
21 433 71 43 1261 17 433 1452	14 9992 1219 17 2834 3725 9 2056 103 1 5640 3 1 9991	 0	1
21 433 71 43 1261 17 433 1452	8344 767 6 1261 6266 6 107 2 3577 570 9 1261 616 9 1 903 12715 130 1 9992	 0	1
21 433 71 43 1261 17 433 1452	14 2008 2 5080 2834 5 18267 2895 8345 4 5873 4057	 0	1
21 433 71 43 1261 17 433 1452	48 11 10 7 10 6 197 5540 2232 3901 7 7 1949 3 18268 3729 2 11084 2 903 72 1 2196 2 678 215 6 8346 903 9991 12 2834 4 433 4915	 0	1
21 433 71 43 1261 17 433 1452	1356 1 9993 1 5080 2834 3202 5 6004 4 1 4134 3 684 1 1735 2 572 311 82 6 6266 2 3749 6854 2 632 1430	 0	1
21 433 71 43 1261 17 433 1452	14 3798 17 1 18269 2 69 2834 9827 3394 5 3060 171 1662 17 367 364	 0	1
21 433 71 43 1261 17 433 1452	175 3269 1 903 349 42 5 838 1651 9 2092 1 171 9993 33 184 22 5080 2834 4 417 17 1006 9 2290 9 1281 19 70 12104 1486	 0	1
21 433 71 43 1261 17 433 1452	14 12716 1161 1821 12717 33 1378 903 358 188 5469 26 53 11 10 7 7 434 2 7 30 117 7243 6 119 422 962 6 1368 2 220 1190 358 9 11 117 7243 6 119 20 11 10 11 10	 0	1
21 433 71 43 1261 17 433 1452	8342 2834 1732 1 1367 4 145 2064 3 1157 3134	 0	1
21 433 71 43 1261 17 433 1452	387 8342 2834 3754 341 903 12718 42 5 422 6 18270 1396 6918	 0	1
21 433 71 43 1261 17 433 1452	6357 12718 458 4 903 7244 9 1 2152 2 1 520 18271 634 207 1724 3592 482 602 3 9573 9 5209	 0	1
21 433 71 43 1261 17 433 1452	319 1 62 821 5080 2834 741 1 1367 4 6 1157 3134 2945	 0	1
21 433 71 43 1261 17 433 1452	48 89 843 1 5080 903 134 5 67 4 95 18272 1127 191 1184 19 3 208 1 134 384 6 3409 27 12719 295 9573 4627 17 1048 9 12720 4	 0	1
21 433 71 43 1261 17 433 1452	8342 2834 49 18273 293 522 1 8147 2 1 520 5640 33 16 18274 923 915	 0	1
21 433 71 43 1261 17 433 1452	18275 19 4628 39 1 2152 2 1 9988 342 7245 3 224 12721 2 4100 3592 33 16 4 127 632 4834 1552 4954 6 2596 39 1048 112 3754 915 18276 2377	 0	1
21 161 12 12722 7035 102 1 5641	18277 18278 9994 7035 121 336 11 30 7 13 31 30 5 35 59 2063 22 1647 46 50 158 1878 2249 3809 9 508 92 35 12723 1755 215 313 1656 39 1 2385 693 4 7 13 13 28 3 7 13 13 32	 1	1
21 161 12 12722 7035 102 1 5641	14 5641 3 53 7887 38 416 2249 18 6358 135 64 15 1 7035 3903	 0	1
21 153 12 1412 1574 553	9330 44 1400 286 4 1 7591 1150 22 568 421 3 7246 9578 1574 218 5868 758 15 6 1733 562 26 1 182 9 984 7 13 34 10 18 82 172 1139 9 2110 1395 4 7 13 34 30	 1	1
21 153 12 1412 1574 553	4950 3949 1877 1574 379 7 11 7 13 7 28 281 7 34 7 13 13 25 12 35 59 335 3 146 529	 0	1
21 153 12 1412 1574 553	9995 1 18279 2 1 18280 349 18281 73 165 44 47 168 14 9996 2 1877 1574 4 7 13 34 32	 0	1
21 153 12 1412 1574 553	362 556 286 92 18282 20 1 7 13 28 10 18 75 42 12 18283 4 7 13 28 30 82 73 101 1 1387 545 17 650 5938 3573 17 44 1117 4 1069 5247 9 12724	 0	1
21 153 12 1412 1574 553	100 1139 22 3559 1395 4 7 13 28 30 3 165 162 3814 18284 492 69 15 48 1 18285 6636 9429 4598 17 18286 18287 6899 12725 22 2296 4897 1 12726 3 12194 1028 18288	 0	1
21 153 12 1412 1574 553	1574 495 3559 9 218 44 332 342 1063 18289 1395 4 7 13 32 7 9201 758 22 492 69 15 5520 6 12727 12727 1574 39 1 18290 3 4950 3949 1574 525 5408 8289 18291 8174 3285 12 6 4216 425 2 1 18292 12728 3 18293 22 9997 3 8181 111 185 514 343	 0	1
21 153 12 1412 1574 553	1574 2293 28 10 4 7 13 32 28 388 1 18294 408 2 836 7019 1657 4 1 5330 897 273 975 1877 1574 6 2357 3 362 882 3 2920 2994 22 18295 4 1 2878 3 836 9998	 0	1
21 153 12 1412 1574 553	641 610 2 44 318 12729 3 82 7247 4 162 9326 377 796 1574 2881 17 1 47 89 4 7 13 31 7	 0	1
21 153 12 1412 1574 553	1611 96 169 626 73 402 170 2 5082 3 4 7 13 31 30 388 162 492 804 6 1543 34 10 523 22 18296 1069 85 235 85 235 4 7 13 25 10	 0	1
21 153 12 1412 1574 553	5208 44 3769 4048 1291 15 6 227 533 73 8174 145 231 1 46 50 3 3285 242 6 805 89 154 44 291 4 7 13 13 25	 0	1
21 153 12 1412 1574 553	1574 49 12730 6 961 708 286 15 6 146 529	 0	1
21 153 12 1412 1574 553	246 897 650 5938 3573 4 7 13 28 30 73 49 5295 6 2096 17 650 3573 17 14 2357 22 1 2469 18297 3 1936 6942 17 44 1117 4 14 11480 12731	 0	1
21 153 12 1412 1574 553	100 49 1657 4 69 18298 15 2457 4438 18299 5642 12732 3 18300 3 319 1 2239	 0	1
21 153 12 1412 1574 553	1574 12 9999 39 1 343 877 18301 4 7 13 25 30 3 12 1444 1 4994 2940 2 1992 20 3750 1360 4 7 13 25 28 3 1 3776 4540 2940 4 7 13 13 31	 0	1
21 153 12 1412 1574 553	100 12 1 7248 2 2066 1558 719 111 1 1558 10000 545 1558 12733 545 3 1 1558 9753 9754 545	 0	1
21 153 12 1412 1574 553	1574 5 49 57 2 61 18 269 623 1699 2 79 89 508 315 78 94 7 28 10 117 1727 364	 0	1
21 113 5 3023 1097 477	14 11 10 10 25 2190 2802 8920 4918 555 1097 18 18302 39 5453 28 32 10 117 166 31 13 25 117 2542 144 15 1 6993 8899 2063 4 1 46 283	 1	1
21 113 5 3023 1097 477	18303 11963 1097 121 30 7 336 7 13 32 28 8172 77 1107 895 1097 5 6 251 10001 269 64 15 1 999 2 1 568 1410 2830 107	 0	1
21 113 5 3023 1097 477	14 1410 314 45 991 364 1355 101 901 2076 3 315 78 94 34 10 10 117 1727	 0	1
21 113 5 3023 1097 477	240 45 142 1 269 623 394 107 4 198 3 63 1 481 17 6 107 2 796 38 41 142 1 294 5600 146 107 4 198	 0	1
21 113 5 3023 1097 477	1097 92 1121 3641 19 1 7249 15 134 15 6882 6031 441 20 1109 15 6 1055 19 1 679 12734	 0	1
21 113 5 3023 1097 477	2814 4 18304 18305 1097 12 1102 15 6 12735 3 12736 8068 17 18306 760 24 313 10002 1 1831 17 1 568 1410 107 19 6 6246 9564 26 12737 9 1399 4 7 13 13 10	 0	1
21 113 5 3023 1097 477	14 483 65 397 33 724 18307 1 291 2 144 2811 6659 26 144 47 1774 3 4198 242 1097 3113 1 47 751 4 1 107 568 1410 3 1 5594 18 1860 7 13 13 31	 0	1
21 113 5 3023 1097 477	1097 1528 710 32 9240 1 288 568 1410 3 1 8347 8348 11 10 10 31 15 134 15 30 5625 9 1 107	 0	1
21 113 5 3023 1097 477	48 11 10 7 11 1097 12738 22 144 3070 3 8228 2345 4 1 152 2 6 18308 751 3520 39 2586 18309 2754 14 18310 18311	 0	1
21 113 5 3023 1097 477	1097 41 497 313 5 452 1102 19 68 314 57 3520 17 3066 1 62 17 340 4981 94 1 568 1410 1970 3 313 18312 1 1587 9 43 710 47	 0	1
21 113 5 3023 1097 477	1097 41 176 6 18313 9 18314 207 606 4 38 313 6756 26 707 19 58 2178 9 2010 18315 1498 231 253 96	 0	1
21 113 5 3023 1097 477	480 5 1 46 283 18 269 623 999 141 1282 241 22 610 4 3278 2 5453 11 30 25 1030	 0	1
21 113 5 3023 1097 477	6359 878 1097 15 1 6120 3378 55 2884 8349 2 11 10 10 31 3 12139 1598 296 144 15 6 12739 150 17 53 11 10 10 31 12740 2 1 2139 9396 1 312 6160 3 219 5643 313 41 413 144 3575	 0	1
21 113 5 3023 1097 477	48 406 11 10 7 10 1097 12 296 1 557 18316 6156 4 740 20 547 1598 9704	 0	1
21 113 5 3023 1097 477	480 41 142 6 1491 12741 8218 69 18317 15 12494 6360 561 18318 9551 10003 18319 4438 2 531 740 3 18320 2252 1 5514 18 2457 5644 1664	 0	1
21 711 5 7250 2185	879 9 1 80 74 2098 2631 2 11 10 10 28 1 88 92 6 133 2 7 11 30 25 7	 1	1
21 711 5 7250 2185	7250 5 6 88 4 12742 472 1110 46 50	 0	1
21 711 5 7250 2185	14 133 12 7 7 10 30 11 39 1 11 10 10 10 919	 0	1
21 711 5 7250 2185	54 5 91 2 1 18321 3024 18322 3062 3920 1287	 0	1
21 161 5 7251 1298 1 529	18323 3657 121 647 7252 18324 18325 379 13 7 13 7 32 5 35 59 889 3 146 529 146 1055 3 999	 1	1
21 161 5 7251 1298 1 529	362 205 796 177 12743 2 1 18326 7 13 34 31 7583 7 13 34 13 12744 4 1 18327 7 13 28 7 14 2822 3 1 18328 7 13 28 11 11 10 10 10 10 18329 2318 1 2632 7 13 28 34 18330 17 1658 7 13 28 32 18331 2 6651 7 13 28 31 10004 39 1 410 895 8350 7 13 28 31 14 6361 7 13 28 25 18332 7 13 32 10 12726 1258 1 12745 7 13 32 11 7901 7253 4 281 7 13 32 34 14 3529 2 12746 7 13 32 28 3 18333 12732 7 13 25 32	 0	1
21 161 5 7251 1298 1 529	100 5 1208 7 31 19 1 59 3366 2116 18 550 2 1 1154 1604 59 1437 18334 2 79 89 384 390 1 294 878 707 457 19 1 550	 0	1
21 161 5 7251 1298 1 529	48 7 13 13 32 73 377 1 1387 11540 545 17 28 10 96 15 6 6031 3 6160 731 4 1 912 1122 1007	 0	1
21 161 5 7251 1298 1 529	100 5 57 2 1 288 3536 2446 26 3844 18 1214 429	 0	1
21 161 5 1 335 3950 2403	960 4026 3946 2403 121 281 32 7 13 34 28 5 35 59 334 3 1714 335 1762 3884 3 12747	 1	1
21 161 5 1 335 3950 2403	193 6 7031 708 2883 148 562 73 873 3 388 15 3946 2403 3 1 6291 18335 3 3946 2403 830 540 1 7 13 32 10 18	 0	1
21 161 5 1 335 3950 2403	683 1 182 7 13 31 10 18 73 92 2927 1 830 26 44 7585 3 1086 9 18336 17 4826 758 22 62 365 2996	 0	1
21 161 5 1 335 3950 2403	48 7 13 31 30 73 2806 692 14 3658 8202 4899 6 190 2 2883 148 3441 22 1647 73 135 55 708 19 1 200 434 22 1 168 820 8202 388 159 22 1 3658 8202 4899 4 7 13 31 28 39 18337 1220 4 2883 4150	 0	1
21 161 5 1 335 3950 2403	48 7 13 31 32 73 1849 6 200 11960 22 1 857 168 2878 8351	 0	1
21 161 5 1 335 3950 2403	319 44 857 492 73 49 1656 3000 22 1 5513 167 18338 18339 18340 5083 38 886 19 162 2 2403 18 269 623 1557 3 492	 0	1
21 161 5 1 335 3950 2403	6 3130 1575 22 6 4712 10005 18341 2952 2403 234 3 388 2379 33 10006 22 1251 325 1817 4499 3274 3 12 35 18342 2 18343 334	 0	1
21 161 5 1 335 3950 2403	2403 41 388 37 2994 111 2878 8351 18344 1 8319 6248 12748 18345 7895 12749 1 5263 3 18346 33 12 280 17 12750 1778 18347 415 3 2067 6 1690 3 49 1382 234 1 18348 116 57 523 18349 7895	 0	1
21 161 5 1 335 3950 2403	362 5314 1449 2 1427 1056 1690 3 6265 12 296 57 2 1 4598 2 1 7004 4 11 10 10 7	 0	1
21 161 5 1 335 3950 2403	641 6 286 5084 253 944 2403 1939 9 2573 3 342 747	 0	1
21 161 5 1 335 3950 2403	2403 12 2882 72 1 1690 3 6265 1220 2 1730 4 11 10 10 34 3 1 12751 1220 2 1730 4 11 10 7 11	 0	1
21 153 12 1576 614 6 81	1188 12752 943 290 13 7 13 7 30 287 11 11 7 13 13 34 12 1 30 31 83 158 2 1 46 50 1109 26 7 13 32 13 9 7 13 31 34 24 73 135 1 90 81 9 7254 1 551	 1	1
21 153 12 1576 614 6 81	943 92 1145 389 15 6 964 80 74 4383 3 2492 26 292 3 15 1 30 32 83 1421 158 2 1 46 50 26 7 13 28 30 9 7 13 32 7	 0	1
21 153 12 1576 614 6 81	943 12 121 4 12753 12754 292	 0	1
21 153 12 1576 614 6 81	100 7060 26 12755 1195 4 7 13 30 34 3 5085 448 1911 2 1984 4 7 13 30 31 4095 9 292 9 973 160	 0	1
21 153 12 1576 614 6 81	100 3 44 1162 9449 943 1292 9 261 9 143 17 1 226 136 4 7 13 34 11	 0	1
21 153 12 1576 614 6 81	100 1528 389 4 1 46 50 1539 102 114 105 415	 0	1
21 153 12 1576 614 6 81	943 12 211 4 292 9 1 693 2 3092 4 7 13 34 32 3 9 1 1671 4 7 13 28 10	 0	1
21 153 12 1576 614 6 81	362 4770 2 1 12756 12757 560 369 44 3318 15 6 547 1330 1193 3 4558 390 9 200 3389	 0	1
21 153 12 1576 614 6 81	100 12 1 1469 1634 2 8352 247 6362 1 964 728 850 4743 4 1 7 13 28 11 509	 0	1
21 153 12 1576 614 6 81	943 389 17 605 96 15 3433 81	 0	1
21 153 12 1576 614 6 81	100 5915 35 4479 850 1201 4 7 13 32 10 4742 3795 9 185 514 343 3 993 6 659 17 2889 2 292 4 7 13 32 11	 0	1
21 153 12 1576 614 6 81	48 7 13 32 25 73 2620 1324 17 1 871 3 12 211	 0	1
21 153 12 1576 614 6 81	387 943 1105 6363 175 18 1935 4 1 920 105 73 1528 825 80 74 1935 4 7 13 31 30	 0	1
21 153 12 1576 614 6 81	943 18 4465 9 1 1617 18 1046 2 575 4 7 13 31 11 979 2018 3152 103 1 68 1088 3 73 3601 7255 3 1 6269 12758 5903 3371 22 1 748 236 1 174 65	 0	1
21 153 12 1576 614 6 81	10007 44 1160 392 6812 1505 33 3919 270 26 261 9 1 93	 0	1
21 153 12 1576 614 6 81	3346 62 924 73 1146 5645 9 1899 934 3 1742 1606 5592 8353 3 1227 6242 7256 12759 2 98 809 880 3 369 1 7141 4605 4585	 0	1
21 153 12 1576 614 6 81	2435 73 4505 86 1 2305 8354 1163 22 5550 7 7 73 9110 527 6364 673 4359	 0	1
21 153 12 1576 614 6 81	100 12 1973 211 20 6 7257 4 7 13 31 11	 0	1
21 153 12 1576 614 6 81	943 18 138 149 2445 35 3900 903 6365 1 3455 2 44 3433 81 12760 12761 3 6 3060 107 2 12762 124 1 6366 3903 3 62 12763 20 330 2 1 1160	 0	1
21 153 12 1576 614 6 81	14 3903 6363 9063 943 113 2 44 219 277 3 19 428 13 7 13 31 34 73 4608 4 1 2092 2 838 729 6358 3 4210 26 551	 0	1
21 153 12 1576 614 6 81	246 44 3455 73 10008 377 6 10009 1175 20 44 2778 5236 1531	 0	1
21 153 12 1576 614 6 81	48 5082 943 18 143 15 35 8355 4542 10010 162 314 3 8356 37 1100 10011 1633 9 12764 44 213 1187	 0	1
21 153 12 1576 614 6 81	100 3679 6 12765 8091 19 287 7 25 7 13 13 34 3 266 126 581 169 39 1 429 2 25 7	 0	1
21 161 52 1 1364 1520 24 750	14 275 114 1411 877 627 7021 1364 1520 38 979 19 287 34 7 13 31 30 3 52 750 4 1 408 7 7 1677 2 11 10 10 7 309 22 31 114 1411 877	 1	1
21 161 52 1 1364 1520 24 750	14 114 1411 877 5 6 875 2 1856 180 1273 4 5324 3018 85 235 361 46 50 6367 35 1106 875 2 483 1856 22 1 174 77 19 1 174 700	 0	1
21 161 52 1 1364 1520 24 750	14 62 1856 4 1 875 52 2613 4 1 1677 3 70 18350 52 1206 12766	 0	1
21 161 52 1 1364 1520 24 750	14 700 5 172 9446 22 253 139 9853 3 6 1635 9 254 239 4 1 1677	 0	1
21 161 52 1 1364 1520 24 750	90 57 12591 41 63 1937 1 62 126 16 3068 9 43 1937 154 11 10 11 10	 0	1
21 161 52 1 1364 1520 24 750	561 114 1411 877 191 43 1 453 625 17 1 139 875 3314 78 94 7 10 10 1802 39 53 6901	 0	1
21 161 52 1 1364 1520 24 750	54 135 1 4534 625 4 85 235 361 19 287 30 10 11 10 7 11 3 5 3068 9 43 3113 20 11 10 7 30	 0	1
21 161 52 1 1364 1520 24 750	6 1445 1851 5 18351 12274	 0	1
21 161 52 1 1364 1520 24 750	772 1 89 2 70 6901 1 275 7 114 1411 877 1 187 4138 3 11 114 1411 877 1 157 4138 64 3757 15 1 8341 10012 52 1 4534 1856 4 1 61	 0	1
21 161 52 1 1364 1520 24 750	14 62 1856 416 30 6368 1 18352 114 1411 877 34 6368 28 6368 32 6368 3 31 6368	 0	1
21 161 52 1 1364 1520 24 750	503 2 178 1856 52 515 103 7 13 31 28 3 7 13 25 28	 0	1
21 161 52 1 1364 1520 24 750	14 938 17 1 1273 12 166 34 10 10 117 166 4 2677	 0	1
21 161 52 1 1364 1520 24 750	14 875 12 179 4 1 407 2 85 235 361 18 3339 437 942 3 3198 7 30 34 117 802 2937 7 11 34 117 1030 11 2 551 673	 0	1
21 161 52 1 1364 1520 24 750	14 114 1411 877 4029 6 706 19 7 13 31 28 6 1459 19 7 13 13 30 3 6 18353 19 7 13 13 25	 0	1
21 161 52 1 1364 1520 24 750	48 7 13 13 25 1 2901 4949 2581 9 18354 1 114 1411 877 12767 1 1856 9 6 599 194 9 5576 3 1444 1 2404 9 18355 18356 4	 0	1
